issuer,date,rating
00013613,23-Nov-1989,B
00013613,01-Aug-1998,D
00012918,26-Jul-1983,AA
00012918,30-Jun-1988,A
00012918,24-May-1995,BBB
00012918,19-Jan-1997,A
00012918,23-Mar-2000,AA
00012918,08-Jan-2002,A
00011234,23-Aug-1984,AAA
00011234,23-Jan-1987,AA
00011234,05-Sep-1999,A
00011234,27-Jul-2004,BBB
00011715,21-Oct-1984,BB
00011715,06-Nov-1997,BBB
00011715,13-Apr-1999,A
00010390,14-Feb-1984,B
00010390,04-Jul-1985,D
00014540,04-Jul-1984,AAA
00014540,15-Jan-2000,AA
00011218,28-Jan-1985,AAA
00011218,28-Jan-1986,AA
00013893,11-Oct-1982,AAA
00013893,05-Sep-1989,AA
00013893,16-Oct-1997,BBB
00012122,17-Jun-1983,BB
00012122,28-Mar-1986,BBB
00012122,11-Dec-2002,B
00014500,03-Oct-1982,BB
00014500,22-Feb-1993,B
00014500,31-Jul-1999,BB
00013061,01-Mar-1983,BB
00013061,14-Jan-1990,BBB
00011090,07-Aug-1984,BBB
00011090,07-Aug-1991,BB
00014656,09-Aug-1984,BBB
00014656,19-Oct-1988,A
00014656,23-Jun-1990,BBB
00014656,30-Nov-1998,A
00011672,12-Jan-1985,A
00011672,12-Jun-1986,BBB
00011672,06-Nov-1998,A
00011672,26-May-2000,BBB
00011672,17-Jun-2002,A
00011672,15-Feb-2004,BBB
00014551,23-Mar-1984,BBB
00014551,22-Nov-1999,BB
00014551,15-Dec-2001,BBB
00014551,11-Jul-2002,B
00010527,27-Oct-1982,AAA
00010527,27-Feb-1993,AA
00010527,22-Jul-1998,BBB
00010582,26-Feb-1985,CCC
00010582,21-Feb-1990,B
00010582,09-Nov-1995,BB
00010582,30-Mar-2001,BBB
00010959,27-Oct-1984,CCC
00010959,17-Apr-1985,D
00013920,31-May-1983,BBB
00013920,18-Jan-1996,A
00014502,13-Feb-1984,BBB
00014502,23-Aug-2000,A
00011357,29-Apr-1985,B
00011357,20-Jun-1986,D
00012689,03-Aug-1984,B
00012689,12-Nov-1989,BB
00012689,30-Jul-1997,BBB
00012689,21-May-2003,BB
00011612,04-Dec-1984,BB
00011612,10-Nov-1994,BBB
00011612,11-Apr-1998,A
00011612,19-Feb-2000,BBB
00013118,25-Oct-1983,BBB
00013118,30-Jun-1990,A
00013118,03-Mar-1995,BBB
00013118,02-Apr-1996,AA
00013815,02-Dec-1983,AA
00013815,29-Oct-1984,A
00014907,01-Mar-1984,AAA
00014496,14-May-1983,CCC
00014496,14-Mar-1984,D
00013283,05-Sep-1984,BB
00013283,26-Jan-1994,BBB
00013283,31-May-2002,A
00012258,04-Jan-1984,A
00013394,26-May-1984,B
00013394,10-Sep-1999,CCC
00013394,09-Sep-2000,B
00011459,22-Jun-1983,BBB
00011459,08-Oct-1990,BB
00011459,01-Jul-1995,BBB
00011459,23-May-1997,A
00014071,03-Jan-1983,B
00014071,10-Sep-1984,D
00014944,07-Dec-1983,A
00014944,02-Mar-1993,AA
00010276,15-Aug-1983,A
00010276,13-Feb-1984,BBB
00010276,30-May-1997,A
00010276,31-Dec-1998,BBB
00010276,02-Nov-2002,BB
00014864,14-Oct-1984,BBB
00014864,04-Jul-2000,BB
00010198,07-Oct-1984,AAA
00010198,16-Jul-1985,AA
00011774,17-Jun-1984,AA
00011774,26-Feb-2003,A
00014295,29-Dec-1982,B
00014295,12-Aug-1983,D
00011037,08-Sep-1982,AA
00013888,29-Feb-1984,A
00013888,04-Dec-2000,AA
00013666,15-Jun-1983,BBB
00014177,15-Mar-1985,B
00014177,18-Sep-1997,BBB
00014177,14-Jul-1999,A
00014177,15-Mar-2000,BBB
00011571,25-Apr-1985,B
00011571,23-Nov-1991,BB
00011571,26-Jun-2001,BBB
00013734,31-May-1983,AAA
00013734,10-Aug-1998,AA
00013734,24-Jul-2001,A
00014386,27-Oct-1984,AAA
00011832,31-Jan-1985,AAA
00011832,04-Aug-1986,AA
00011832,07-Feb-1988,BBB
00011832,22-Jul-1989,A
00011832,17-Feb-1990,BBB
00011832,12-Jul-1998,A
00011832,01-Apr-1999,AA
00011832,27-Aug-2000,BB
00014081,07-Apr-1984,BB
00014081,31-Jan-1985,D
00014872,18-Jan-1985,A
00014872,19-Feb-1987,AA
00014872,13-Apr-1993,A
00014872,17-Apr-1996,BBB
00014872,26-May-2000,B
00011473,19-Mar-1985,AA
00011473,15-Aug-2000,A
00011473,29-Apr-2004,BBB
00010460,18-Feb-1984,AAA
00010460,16-Jul-1995,AA
00011374,16-Aug-1984,AAA
00011374,20-Apr-1985,AA
00011374,02-Mar-1992,A
00011374,24-Dec-1996,AA
00011374,14-Apr-2000,A
00014622,17-Mar-1984,A
00014622,20-Nov-1998,AA
00012820,12-Sep-1982,CCC
00011869,07-Nov-1983,B
00011869,25-Dec-1988,BB
00011869,16-Apr-1994,BBB
00012058,25-May-1984,BB
00012058,02-May-2000,B
00012058,19-Dec-2000,BB
00014687,21-Jan-1984,AAA
00011416,25-Aug-1983,A
00011416,23-Mar-1993,BB
00011416,31-May-1998,BBB
00011962,13-Mar-1985,A
00011962,11-Jun-2000,BBB
00014524,25-Nov-1984,A
00014524,06-Aug-1995,AA
00014524,12-Mar-1997,AAA
00010969,14-Dec-1984,CCC
00010969,10-Jul-1988,D
00011950,25-Aug-1983,A
00011950,13-Apr-1991,BBB
00011950,17-Jan-1992,BB
00010830,02-Apr-1984,BB
00010830,02-Jul-1997,BBB
00010830,10-Mar-1999,A
00014740,07-Jan-1985,AAA
00014740,20-Jun-1985,AA
00014972,09-Mar-1985,AAA
00013332,17-Jun-1984,CCC
00013332,29-Dec-1995,BBB
00013332,04-Feb-2000,BB
00013332,16-Feb-2001,BBB
00013870,12-Mar-1983,BBB
00013870,19-Aug-1987,A
00013870,14-May-1991,AA
00013870,20-Nov-1997,AAA
00013870,12-Feb-1999,AA
00011507,02-Jun-1984,BB
00011507,16-Oct-1997,BBB
00011379,29-Oct-1982,A
00011379,19-Jun-1998,BBB
00013489,29-Sep-1983,B
00013489,19-Aug-1986,BB
00013489,24-Mar-1990,B
00013489,16-May-1993,BB
00013489,17-Mar-1997,BBB
00013489,07-Nov-1998,CCC
00013489,09-Nov-2001,D
00012994,15-Jun-1984,B
00011559,09-Mar-1985,B
00011559,17-Apr-1988,D
00013998,06-Nov-1984,AA
00013998,18-Apr-1985,A
00013998,15-Oct-1994,AA
00011864,16-Dec-1983,AA
00012212,13-Sep-1984,AA
00012212,03-May-1999,AAA
00012212,18-Aug-2000,AA
00012212,06-Oct-2002,A
00011442,09-Oct-1983,AA
00011442,29-Jan-1993,AAA
00011442,20-Sep-1998,BBB
00014544,16-Apr-1985,CCC
00014544,20-Apr-1991,B
00014544,16-Jun-2000,CCC
00013424,02-May-1985,AA
00013424,02-Feb-1986,A
00013424,03-Mar-1998,AA
00014158,30-Dec-1984,AA
00014158,08-Aug-1993,A
00014158,08-Jul-1994,AA
00014158,09-Dec-2004,A
00012011,11-Sep-1983,A
00012011,08-Jun-1998,AA
00012011,24-May-2003,A
00011678,16-Nov-1983,CCC
00011678,14-Aug-1996,BB
00011678,30-Sep-1997,BBB
00011678,02-Nov-1998,A
00011678,09-Nov-2000,AA
00013282,21-Apr-1983,CCC
00013282,22-Mar-1991,D
00013300,11-Oct-1984,BB
00013300,23-Jan-1996,BBB
00013300,02-Nov-1997,A
00014832,17-Jan-1985,BB
00014832,13-Nov-1985,B
00014832,24-Mar-1994,BB
00014832,30-Jan-1999,BBB
00014832,25-Oct-2004,BB
00012790,17-Feb-1985,CCC
00012790,03-Sep-1999,BB
00012406,27-Feb-1984,BB
00011741,08-Apr-1984,BB
00011741,08-Aug-1994,BBB
00011741,06-Nov-1999,BB
00014497,14-Jan-1983,A
00014885,03-Feb-1985,BB
00014885,12-Dec-1987,BBB
00014885,26-Sep-1999,A
00012601,11-Nov-1983,CCC
00012601,13-Apr-1997,BB
00012601,29-May-1999,D
00014895,11-Mar-1983,BB
00014895,16-May-1984,CCC
00014895,05-Jun-1997,BB
00013614,03-Feb-1985,AAA
00013614,18-Apr-1996,AA
00013614,09-May-1999,A
00011840,19-Sep-1984,B
00011840,29-Aug-1988,CCC
00011840,11-May-1992,D
00012382,17-Jan-1985,A
00012382,16-Nov-1994,BB
00012382,08-Jun-2002,B
00014562,30-May-1983,CCC
00014562,30-Jul-1983,D
00012288,21-Jun-1984,BB
00012288,19-Mar-1994,BBB
00012288,06-May-1997,A
00012288,29-Oct-1997,AA
00012288,26-Aug-1998,AAA
00011102,12-Jun-1984,A
00011102,10-Jun-2000,BBB
00014084,18-Dec-1982,AA
00014084,04-Dec-1999,AAA
00014294,29-Sep-1983,CCC
00014294,24-Nov-1985,B
00014294,03-Sep-1987,CCC
00014294,02-Mar-1990,D
00010426,20-May-1983,AAA
00010426,09-Aug-1998,AA
00010426,08-Jul-2002,A
00011314,04-Aug-1984,BB
00011314,07-Nov-1984,B
00011314,19-Feb-1990,BB
00011314,03-Sep-1996,BBB
00011314,11-Mar-1999,A
00011314,15-Aug-1999,BB
00011314,17-Jan-2001,BBB
00014140,28-May-1983,A
00014140,26-Sep-1990,AA
00014140,07-May-1999,A
00011052,31-Jan-1985,BB
00011052,22-May-1986,B
00011052,06-Jul-1996,D
00012174,22-Nov-1984,BBB
00012174,21-Jul-1997,A
00013151,12-Sep-1983,CCC
00013151,29-Jan-1984,D
00012881,29-Dec-1983,AA
00012881,16-Feb-1985,A
00012881,02-Feb-1996,AA
00012881,19-Apr-2003,A
00011457,13-Jul-1984,B
00011457,09-May-1996,BB
00011948,30-Nov-1984,CCC
00011948,17-Jul-1986,D
00012336,19-Apr-1984,BBB
00014316,15-Mar-1984,AAA
00014316,30-May-1990,AA
00014112,10-Jul-1983,CCC
00014112,02-Jul-1984,D
00012298,17-Nov-1983,AAA
00012298,25-Apr-1988,AA
00012298,17-Sep-1999,A
00012298,01-Jun-2002,AAA
00013710,01-Aug-1984,B
00013710,11-Aug-1997,BB
00010174,19-Jan-1985,BB
00010174,21-Jan-1985,B
00010174,02-Nov-1987,BB
00010174,02-Jul-1994,BBB
00011279,08-Aug-1984,BBB
00011279,21-Nov-1988,A
00011279,20-Jun-1998,AA
00010315,05-Sep-1982,B
00010315,03-May-1983,CCC
00010315,18-Dec-1986,D
00013664,23-Jun-1984,BB
00013664,14-Feb-1986,BBB
00013664,28-Sep-1997,BB
00013664,26-Aug-2002,BBB
00014667,30-Oct-1983,B
00014667,13-Mar-1989,BB
00014667,14-May-1999,B
00014667,03-Oct-2002,CCC
00014667,30-Jul-2003,D
00014281,30-Oct-1983,BBB
00014281,23-Dec-1983,BB
00014281,31-Oct-1996,BBB
00013385,13-Dec-1982,CCC
00013385,28-Jan-1983,D
00014165,10-Nov-1984,CCC
00014165,11-Oct-1985,D
00010420,09-Jul-1983,B
00010420,11-Mar-1986,BB
00010420,19-Aug-1997,BBB
00011306,21-Apr-1983,BB
00011306,06-Apr-1997,BBB
00011306,03-Jun-2001,BB
00014862,27-Jul-1983,AA
00014862,23-Jan-1992,A
00014862,05-Dec-1997,AA
00014862,14-Jan-1999,BBB
00011762,29-Aug-1983,AA
00011762,19-Sep-2001,BB
00013098,16-Feb-1984,BBB
00013098,15-Jun-1984,BB
00013098,23-May-1987,B
00013098,16-May-1991,D
00010160,02-Mar-1984,BB
00010160,11-Feb-1989,B
00010160,14-Mar-1990,CCC
00010160,27-Jan-1994,D
00014059,18-Sep-1983,B
00014059,30-Jan-1997,BB
00014059,17-May-1999,B
00011117,20-Sep-1983,AA
00010570,15-Jan-1984,BBB
00010570,29-Dec-1997,A
00010869,06-Jun-1984,A
00010869,11-Jul-1995,AA
00010869,12-Feb-2000,A
00010869,04-Nov-2001,AA
00012505,26-Mar-1985,AA
00010210,10-Aug-1984,AAA
00010210,20-Sep-1994,A
00011451,22-Sep-1983,BB
00011451,20-Mar-1991,B
00011451,09-Mar-1998,BB
00011451,08-Aug-1999,B
00011451,20-May-2001,BB
00010438,27-Nov-1984,BB
00010438,09-Mar-1986,CCC
00010438,25-Jul-1994,BB
00010438,21-Jul-1999,BBB
00010438,20-Oct-2000,BB
00010438,15-Oct-2001,BBB
00011016,30-Dec-1982,AAA
00011016,01-May-1984,A
00014657,17-Oct-1982,B
00014657,21-Mar-1985,BB
00014657,06-Aug-1988,BBB
00014657,18-Sep-1997,A
00014657,29-Aug-1998,BBB
00014571,10-Nov-1982,A
00014571,11-May-1997,AA
00010171,29-Jan-1983,AA
00010171,30-Aug-1995,AAA
00010171,01-Jan-2003,AA
00014548,08-Jul-1983,A
00010374,16-Jun-1983,B
00010374,15-Aug-1983,CCC
00010374,30-Oct-1990,D
00011278,29-Aug-1982,BBB
00013031,09-Feb-1984,A
00013031,14-May-1989,BB
00013801,21-Nov-1982,A
00013801,20-Sep-1985,AA
00014160,11-Jan-1983,AA
00014160,05-Feb-1983,A
00014160,23-Apr-1992,AA
00013639,10-May-1984,AAA
00011337,25-Dec-1984,BBB
00011337,16-Jul-1999,A
00011337,07-Aug-2000,BB
00011337,24-May-2003,BBB
00011189,19-Apr-1985,BB
00011189,23-Jul-1999,A
00011189,18-Sep-2001,AA
00011098,11-Mar-1984,BBB
00011098,29-Jul-2003,BB
00013386,11-May-1985,CCC
00013386,16-Jun-2003,D
00012883,23-Feb-1984,AAA
00012883,11-Apr-2002,AA
00012883,03-Oct-2003,A
00014461,15-Jan-1984,A
00014461,11-Sep-1998,AAA
00014461,17-Nov-1999,AA
00014461,16-Jul-2003,A
00011228,15-Jul-1983,A
00011228,04-Nov-1994,BBB
00011228,14-Sep-2001,BB
00010863,22-Oct-1983,B
00010863,08-Nov-1991,CCC
00010863,12-Jan-1998,BBB
00011151,23-Dec-1983,AAA
00011151,05-May-1991,AA
00011151,18-Jul-1993,A
00011151,18-Jul-1998,AA
00010577,28-Oct-1982,B
00010577,09-Aug-1983,CCC
00010577,31-May-1990,B
00010577,07-Dec-1990,BB
00010577,19-Jun-1999,BBB
00010577,24-Nov-1999,A
00014264,22-Jan-1985,BB
00014264,04-Jun-1985,B
00014264,07-May-1991,BB
00014264,19-Oct-2000,D
00012535,21-Oct-1982,B
00012535,14-Nov-1994,BB
00012535,24-Jul-1996,AAA
00012535,16-Jan-1998,AA
00013059,28-Oct-1983,CCC
00013059,20-Jan-1986,B
00013059,01-Nov-1995,BB
00013059,15-Dec-1996,BBB
00013059,12-Jan-1999,BB
00013059,14-Jan-2000,BBB
00011759,22-Nov-1984,AA
00011759,19-Oct-1998,AAA
00012536,16-Sep-1983,BB
00012536,26-Dec-1985,BBB
00012536,21-Oct-1990,BB
00012536,28-Jun-1997,BBB
00012536,17-May-1998,A
00013517,23-Apr-1984,A
00013517,03-Dec-1984,AA
00013964,14-Nov-1984,B
00013964,19-Mar-1985,D
00012182,21-Jan-1985,BB
00012182,29-Sep-1992,B
00012182,17-Apr-1999,BB
00012182,14-May-2002,BBB
00012182,01-Jun-2003,B
00014590,07-Mar-1985,A
00014590,25-May-2000,BBB
00012196,24-Feb-1983,B
00012196,29-Oct-1985,D
00010638,03-May-1983,CCC
00010638,26-Jan-1990,D
00013398,01-Feb-1985,B
00013398,04-Feb-1997,BB
00013398,10-Jun-2000,B
00010298,02-Apr-1984,AAA
00010298,29-Jun-2003,A
00011201,04-Jan-1984,AA
00011201,08-Dec-1991,A
00011201,09-Oct-1999,BB
00012147,22-Apr-1984,A
00012147,08-Sep-1985,BBB
00012147,29-Dec-1987,BB
00012147,03-Jan-1994,B
00012147,24-Nov-1994,BB
00010322,15-Nov-1984,BB
00010322,02-Nov-1991,BBB
00011495,01-Feb-1984,BB
00011495,12-Nov-1984,B
00011495,16-Aug-1991,D
00011494,08-Mar-1983,AAA
00011494,11-Apr-1998,A
00013747,15-Nov-1983,CCC
00013747,04-Oct-1985,D
00013222,20-Oct-1983,B
00013222,22-Jan-1988,CCC
00013222,07-Apr-1990,D
00012941,11-Apr-1985,BB
00012941,09-Aug-1988,BBB
00013968,29-Apr-1984,AA
00013968,31-Jan-2000,A
00011907,14-Jul-1984,BB
00011907,04-May-1995,BBB
00011907,03-May-2001,BB
00013051,07-Aug-1984,AAA
00011355,31-Jul-1983,A
00010659,17-Jan-1984,B
00010659,02-Dec-1984,CCC
00010659,17-Feb-1993,B
00010659,17-Sep-1998,BB
00010659,19-Jul-1999,B
00013818,26-Feb-1984,B
00013818,28-Jun-1998,BB
00013818,28-Sep-1999,B
00013210,21-Jan-1983,BB
00013210,29-May-1996,BBB
00012186,02-Mar-1984,AA
00012186,17-May-1991,A
00012186,05-Jun-2000,AA
00012290,13-Jul-1984,CCC
00012290,18-Aug-1996,BB
00012290,06-Sep-1998,BBB
00012290,08-Nov-1999,BB
00011525,18-Oct-1983,B
00011525,22-May-1997,BB
00011525,13-Dec-2001,B
00011525,09-Nov-2002,CCC
00012128,02-Dec-1984,BBB
00012128,05-Dec-1993,A
00012128,11-Sep-1999,AA
00013035,19-Aug-1984,AA
00013035,24-Apr-2000,A
00011919,13-Aug-1983,A
00011919,26-Sep-1983,BBB
00011919,02-May-1997,A
00011308,15-Nov-1983,B
00012969,08-Sep-1983,AAA
00012490,02-Oct-1984,BBB
00012490,01-Dec-1987,BB
00012490,15-Nov-2003,B
00012925,22-Aug-1984,AA
00012925,28-Apr-1986,A
00012925,14-Oct-2001,BBB
00012851,22-Oct-1983,BB
00012851,12-Nov-1992,A
00014797,12-Jul-1984,BBB
00014797,31-Aug-1997,A
00012854,21-Mar-1985,AAA
00012854,26-Mar-1992,AA
00012854,29-May-2004,BBB
00010132,11-Oct-1984,AAA
00010132,06-Nov-1994,AA
00010132,24-Oct-2000,AAA
00010132,01-Feb-2004,AA
00013244,24-Jul-1984,CCC
00013244,29-Jan-1998,B
00013244,15-Dec-1998,A
00013244,22-Jul-2000,BBB
00014139,05-Dec-1982,BB
00014139,14-May-1990,B
00014139,29-Jan-1995,BB
00014139,14-Sep-2002,B
00011123,12-Sep-1983,BB
00011123,09-Jun-1987,CCC
00011123,13-Oct-1988,B
00011123,02-Mar-1991,CCC
00011123,27-Dec-1993,B
00011123,07-Feb-1996,BB
00010709,31-Mar-1984,CCC
00010709,04-Sep-1984,D
00012633,20-Nov-1983,AA
00011231,07-Oct-1982,BB
00011231,21-Aug-1995,BBB
00011231,22-Jun-1996,A
00011231,12-Oct-1997,BBB
00014196,03-Apr-1983,AA
00014196,11-Apr-1990,A
00014196,28-Jun-1996,AA
00014559,30-Nov-1984,AAA
00014559,07-Jul-1998,A
00014559,04-Nov-1999,AA
00011749,02-Sep-1982,AAA
00010224,29-Dec-1984,BB
00010224,01-May-1986,B
00010224,09-Jun-1989,BB
00010224,04-Feb-1991,B
00014343,04-Nov-1982,AA
00014343,23-Jul-1990,A
00014343,25-Jul-2002,BBB
00012823,17-Jun-1984,BBB
00012823,30-Mar-1986,BB
00012823,27-May-1989,BBB
00012823,05-Jul-1997,A
00010785,31-Dec-1983,AA
00010785,19-Oct-1998,AAA
00010785,19-Jun-1999,AA
00012538,24-Mar-1983,BB
00012538,03-Jul-1986,B
00012538,09-Apr-1987,CCC
00012538,06-Jan-1992,D
00012597,12-Mar-1984,BBB
00012597,04-Feb-1985,BB
00012597,21-Dec-1997,A
00010853,18-Dec-1982,AAA
00010853,19-Oct-1984,AA
00010853,22-Apr-1996,AAA
00013741,19-Jun-1984,AA
00013741,28-Aug-1993,AAA
00013741,05-Nov-1999,AA
00014537,09-Apr-1984,BB
00014537,12-Jul-1997,BBB
00014537,17-Apr-1999,BB
00010154,13-Oct-1982,AAA
00011170,13-Oct-1982,BBB
00011170,29-Jan-1996,A
00010300,17-Jan-1983,A
00010300,14-Apr-1992,AA
00013473,06-Sep-1982,AAA
00013473,18-Nov-1989,AA
00013473,11-Jan-1991,BBB
00013473,21-Mar-1993,A
00013473,22-Oct-1999,AA
00013759,27-Oct-1983,AAA
00013759,05-Jan-2003,AA
00014182,28-Nov-1984,BBB
00014182,25-May-2001,A
00010227,27-Apr-1984,AA
00010227,22-Sep-1984,A
00010227,21-Jan-1994,AA
00010227,15-Aug-1997,AAA
00011703,20-Jan-1984,AAA
00011703,10-Nov-1991,A
00011703,19-Dec-1999,BBB
00012653,29-Dec-1984,BB
00012653,05-Oct-1997,BBB
00012653,30-Apr-1998,A
00012653,18-Sep-1999,AA
00012653,11-Jan-2004,A
00011705,23-Nov-1982,AA
00011705,05-Jul-1996,BBB
00011705,02-Jan-1997,A
00011796,11-Feb-1985,BB
00011796,01-Mar-2000,B
00014449,04-Dec-1982,CCC
00014449,24-Dec-1986,D
00014812,17-Jan-1984,B
00014812,26-Jan-1984,D
00011119,08-Jan-1983,A
00011119,22-Dec-2002,BBB
00014205,28-Feb-1984,BB
00014205,07-Sep-2000,BBB
00010776,22-Aug-1982,CCC
00010776,25-May-1990,D
00013562,23-Sep-1984,A
00013562,26-Apr-1996,BBB
00013562,20-Jun-1997,A
00010461,14-Dec-1984,B
00010461,10-Apr-1995,BB
00010461,20-Oct-1999,BBB
00010461,13-Jun-2003,BB
00014142,20-Feb-1985,A
00014142,03-Apr-1997,BBB
00014142,13-Dec-2000,BB
00012341,01-May-1985,AA
00012341,30-Dec-2000,A
00012722,05-Jan-1984,A
00012722,24-May-1994,AA
00012722,24-Sep-1996,AAA
00012722,06-Jun-1999,AA
00013352,16-May-1983,AAA
00014704,26-Nov-1982,CCC
00014704,17-Dec-1983,D
00010169,08-Jan-1984,B
00010169,09-Aug-1984,D
00010678,26-Mar-1984,A
00010678,14-Jul-1990,BBB
00010678,23-Aug-1994,A
00010678,26-Oct-2003,BBB
00013839,19-Sep-1984,A
00011658,09-Nov-1982,BB
00011658,04-Mar-1984,B
00014716,10-Jun-1984,AAA
00014716,03-Aug-1985,AA
00014716,06-Jun-2000,A
00013130,17-Jan-1984,BB
00013130,25-Feb-1984,B
00013130,19-May-1997,BB
00013130,30-Jan-2003,B
00010247,05-Feb-1983,B
00010247,07-Jan-1986,BB
00010247,21-Jun-1989,B
00010247,02-Feb-1996,BB
00010247,22-Aug-1997,BBB
00010377,14-Mar-1985,BB
00010377,06-Oct-1998,BBB
00010377,21-May-2004,BB
00013699,31-Mar-1984,B
00013699,18-Jun-1985,CCC
00013699,25-Sep-1998,B
00013699,20-Jun-2003,CCC
00010362,02-Nov-1983,AAA
00010362,09-Oct-1999,A
00010670,17-Mar-1985,AA
00010824,04-Jun-1984,AAA
00014926,13-Nov-1983,AA
00012256,05-Dec-1984,A
00012256,16-Mar-2000,BBB
00014517,02-Feb-1984,CCC
00014517,15-Jan-1989,D
00014736,23-Feb-1984,A
00014736,17-Dec-1997,AA
00014894,28-Jun-1984,AAA
00014531,20-Aug-1983,BBB
00014531,25-Dec-1995,A
00014531,27-Aug-2002,BBB
00014873,14-Apr-1983,A
00014873,16-Aug-1990,BBB
00014873,01-Sep-2001,D
00013409,19-Mar-1984,AAA
00013409,22-Apr-1984,AA
00013409,08-Mar-1999,AAA
00013409,28-May-1999,AA
00010278,01-Jan-1985,BBB
00011111,29-Sep-1983,BB
00011111,28-Nov-1993,BBB
00011111,02-Apr-1998,A
00011111,02-Apr-1999,BBB
00012519,08-Dec-1982,A
00012519,26-Dec-1997,BBB
00011053,05-Nov-1983,B
00011053,18-Mar-1986,BB
00011053,06-Jun-1990,BBB
00011053,03-Nov-1994,BB
00011456,14-Jun-1983,A
00013841,23-Sep-1983,BB
00013841,28-Feb-1991,CCC
00013841,04-Jun-1997,B
00013841,29-Sep-1998,D
00013949,29-Nov-1984,A
00013949,23-Jan-1985,BB
00013949,24-Oct-1995,BBB
00013949,16-Dec-1998,AA
00013033,26-Sep-1983,BB
00013033,06-Oct-1986,B
00013033,23-Apr-1993,BB
00013033,28-Jan-2003,B
00014775,12-Sep-1983,AA
00013902,13-Aug-1983,A
00013902,01-Nov-1984,BBB
00013902,08-Jul-1991,BB
00013902,19-Apr-1994,BBB
00013902,26-Dec-1996,A
00013902,06-Jan-2000,AA
00011220,05-Jan-1983,AA
00011220,21-Mar-1983,A
00012570,05-May-1983,BBB
00012570,30-Jul-1987,A
00014269,12-Nov-1982,A
00014269,01-Oct-1983,AA
00014269,15-Oct-1987,AAA
00013608,21-Oct-1983,B
00013608,02-Aug-1999,CCC
00013608,17-Jan-2003,D
00013836,02-May-1983,AA
00013836,01-Dec-1996,AAA
