dates,stock GE_log_value,stock JPM_log_value,stock A_log_value,stock AA_log_value,stock AAPL_log_value,S&P index,option_spx_logimplvol_mtau_1,option_spx_logimplvol_mtau_2,option_spx_logimplvol_mtau_3,option_spx_logimplvol_mtau_4,option_spx_logimplvol_mtau_5,option_spx_logimplvol_mtau_6,option_spx_logimplvol_mtau_7,option_spx_logimplvol_mtau_8,option_spx_logimplvol_mtau_9,option_spx_logimplvol_mtau_10,option_spx_logimplvol_mtau_11,option_spx_logimplvol_mtau_12,option_spx_logimplvol_mtau_13,option_spx_logimplvol_mtau_14,option_spx_logimplvol_mtau_15,option_spx_logimplvol_mtau_16,option_spx_logimplvol_mtau_17,option_spx_logimplvol_mtau_18,option_spx_logimplvol_mtau_19,option_spx_logimplvol_mtau_20,option_spx_logimplvol_mtau_21,option_spx_logimplvol_mtau_22,option_spx_logimplvol_mtau_23,option_spx_logimplvol_mtau_24,option_spx_logimplvol_mtau_25,option_spx_logimplvol_mtau_26,option_spx_logimplvol_mtau_27,option_spx_logimplvol_mtau_28,option_spx_logimplvol_mtau_29,option_spx_logimplvol_mtau_30,option_spx_logimplvol_mtau_31,option_spx_logimplvol_mtau_32,option_spx_logimplvol_mtau_33,option_spx_logimplvol_mtau_34,option_spx_logimplvol_mtau_35,option_spx_logimplvol_mtau_36,option_spx_logimplvol_mtau_37,option_spx_logimplvol_mtau_38,option_spx_logimplvol_mtau_39,option_spx_logimplvol_mtau_40,option_spx_logimplvol_mtau_41,option_spx_logimplvol_mtau_42,option_spx_logimplvol_mtau_43,option_spx_logimplvol_mtau_44,option_spx_logimplvol_mtau_45,option_spx_logimplvol_mtau_46,option_spx_logimplvol_mtau_47,option_spx_logimplvol_mtau_48,option_spx_logimplvol_mtau_49,option_spx_logimplvol_mtau_50,option_spx_logimplvol_mtau_51,option_spx_logimplvol_mtau_52,option_spx_logimplvol_mtau_53,option_spx_logimplvol_mtau_54,option_spx_logimplvol_mtau_55,option_spx_logimplvol_mtau_56,option_spx_logimplvol_mtau_57,option_spx_logimplvol_mtau_58,option_spx_logimplvol_mtau_59,option_spx_logimplvol_mtau_60,option_spx_logimplvol_mtau_61,option_spx_logimplvol_mtau_62,option_spx_logimplvol_mtau_63,option_spx_logimplvol_mtau_64,option_spx_logimplvol_mtau_65,option_spx_logimplvol_mtau_66,option_spx_logimplvol_mtau_67,option_spx_logimplvol_mtau_68,option_spx_logimplvol_mtau_69,option_spx_logimplvol_mtau_70,option_spx_logimplvol_mtau_71,option_spx_logimplvol_mtau_72,option_spx_logimplvol_mtau_73,option_spx_logimplvol_mtau_74,option_spx_logimplvol_mtau_75,option_spx_logimplvol_mtau_76,option_spx_logimplvol_mtau_77,option_spx_logimplvol_mtau_78,option_spx_logimplvol_mtau_79,option_spx_logimplvol_mtau_80,option_spx_logimplvol_mtau_81,option_spx_logimplvol_mtau_82,option_spx_logimplvol_mtau_83,option_spx_logimplvol_mtau_84,option_spx_logimplvol_mtau_85,option_spx_logimplvol_mtau_86,option_spx_logimplvol_mtau_87,option_spx_logimplvol_mtau_88,option_spx_logimplvol_mtau_89,option_spx_logimplvol_mtau_90,ge_bond_nel_sieg_theta_1,ge_bond_nel_sieg_theta_2,ge_bond_nel_sieg_theta_3,ge_bond_nel_sieg_theta_4,jpm_bond_nel_sieg_theta_1,jpm_bond_nel_sieg_theta_2,jpm_bond_nel_sieg_theta_3,jpm_bond_nel_sieg_theta_4
2010-09-27,2.732059653562562,3.6127486682205183,3.4582328249785763,2.466683274816157,5.664653490629008,7.040676485480965,-1.9304959251545477,-1.956505472934457,-1.9182366141132965,-1.8788064373844855,-1.8714176924627397,-1.8713095719006856,-1.846359539070471,-1.8557162627684536,-1.8555790863405108,-1.859194058381444,-1.8222504494897216,-1.8126088817913573,-1.7774149294396862,-1.7458696217946064,-1.7222683137677677,-1.7077527758460866,-1.6746813583291371,-1.668202757241435,-1.650126320580138,-1.6396379837925237,-1.7146592657960875,-1.68391248396788,-1.6502115757026112,-1.6222996461899415,-1.588934018480863,-1.567073059729175,-1.5304731308658308,-1.5146110751700053,-1.487485447458153,-1.4711932326485937,-1.6086042794637103,-1.5673034434535884,-1.5340076899810688,-1.5067677223907754,-1.4681408345914493,-1.443631560413262,-1.406469594364609,-1.3852352988591854,-1.3543862494055212,-1.3371187860721707,-1.5046871374130888,-1.4605441932893195,-1.4268847090144552,-1.3982198613296488,-1.3575469122394206,-1.3336473775530977,-1.2979599413344969,-1.27404003141755,-1.2429826042017218,-1.2279241417276343,-1.4032982739404034,-1.3619719109408737,-1.3273943452253072,-1.2958045321370877,-1.2554186178284712,-1.2344615135601007,-1.2017151139363331,-1.177016094022704,-1.1482534935931916,-1.1377244264210973,-1.304672429829104,-1.2703168575078194,-1.234415928546337,-1.1988228863918555,-1.160436178761871,-1.144132687363285,-1.1154250629145326,-1.0913649851081304,-1.06679598374998,-1.0626348323008494,-1.2089316787145172,-1.1845872764797845,-1.147064086884407,-1.1066935549153931,-1.0715712771058183,-1.061200221609507,-1.0373801443304935,-1.0150564454785214,-0.9962015844084788,-0.999972451086378,-1.1161179616624877,-1.1039935743007756,-1.0646268448724572,-1.0189271520314025,-0.988006819829368,-0.9845374217504472,-0.9662796421377906,-0.9465713644341516,-0.9347073346370692,-0.9478230060896354,,,,,,,,
2010-09-28,2.732671266417689,3.610185211852113,3.468803069232009,2.478217661637204,5.650153120471103,7.045515218686624,-1.932552529782721,-1.9748229187109765,-1.956113557472104,-1.9173584942239663,-1.9014888239573933,-1.8991792112099832,-1.8705117975188896,-1.8759332201041945,-1.880467150082297,-1.8791797793971057,-1.827033013343344,-1.823517825441466,-1.7955167042355409,-1.7627450126460842,-1.7349096738211258,-1.7194294679529358,-1.6843630496074031,-1.676654884806994,-1.662254968361062,-1.6482672728290932,-1.7153257338024523,-1.686977421717934,-1.654176879092336,-1.62465741864201,-1.590478791737725,-1.5687594611587306,-1.5314986551262713,-1.516101550074339,-1.492098121779764,-1.4733310004678928,-1.600364959145206,-1.5623165601051354,-1.5277185160748836,-1.499631342078291,-1.4628225886654556,-1.4392871802924074,-1.4024593914470294,-1.382640652549755,-1.3544562224968504,-1.3354147795910705,-1.4843772812876823,-1.447438024101074,-1.4131141760947477,-1.385202505235241,-1.348315890638924,-1.3259590418683471,-1.2913402948285375,-1.269239801639617,-1.240385694900472,-1.2240140580689465,-1.3689777108689776,-1.3407680579923291,-1.3081816414387426,-1.279554541508693,-1.244397048040995,-1.2253401044679582,-1.1942074252996546,-1.1713234208411347,-1.1442729308640918,-1.132718898661758,-1.2552901642711338,-1.2410944481637582,-1.2112956540229312,-1.18130943220926,-1.149188689836793,-1.1349890612290594,-1.1083085468247795,-1.085748602561487,-1.062369542760866,-1.0573501149961906,-1.1440628957082708,-1.147462838172692,-1.1212129577517544,-1.0893964143713413,-1.0612737732765505,-1.0531085186205031,-1.0316432493140666,-1.0102647391065391,-0.992054613452978,-0.9950517961706802,-1.0357664030425984,-1.059107812176085,-1.0369610754099463,-1.0029665389391138,-0.9795563631042924,-0.978336769235477,-0.9627123898673924,-0.9432062370024296,-0.9314299115257282,-0.94380646263249,,,,,,,,
2010-09-29,2.7277940031388064,3.596223997411948,3.4761966231839763,2.467514614678428,5.651927619113924,7.042924080321034,-1.8931042171741843,-1.9012564491331416,-1.8846615142646328,-1.8652397371676583,-1.8580859883193728,-1.8542024795657008,-1.8315191179039467,-1.848895264135055,-1.8623818799028888,-1.8558132851645348,-1.7908136993760757,-1.7799982228688256,-1.7567358552918488,-1.7319068588118538,-1.7077832336406114,-1.6928063064700312,-1.6623122026226955,-1.659347034176927,-1.6474874189819697,-1.6311529344568136,-1.6894051335781748,-1.6658352235378326,-1.6375402210346248,-1.6089731028747398,-1.5753858340940308,-1.554848119359402,-1.5203438666447224,-1.5059026577160133,-1.4817861625955362,-1.4617590857123357,-1.589544941237856,-1.5579675651896936,-1.52587045042354,-1.4947797394065372,-1.456920949885443,-1.4344983096993356,-1.3984454970982227,-1.3780390143559087,-1.349393763046107,-1.329163256707233,-1.491691770101787,-1.455725451330116,-1.420765065330879,-1.3880489591964138,-1.349609886301611,-1.3278646657187176,-1.2919607857676687,-1.2692960738836938,-1.2412209698451917,-1.2231031622033932,-1.396146229327225,-1.3585420772870824,-1.3214429141132813,-1.2877741431364371,-1.2514327305040325,-1.2322188806166483,-1.197693912683717,-1.1754243187213962,-1.151594299108654,-1.1373163108898157,-1.303090953881117,-1.2659333053543809,-1.2272598244858943,-1.1931471647688408,-1.1608749278639698,-1.1455742786359593,-1.1133563994297755,-1.0934809956974,-1.0767493428016417,-1.067730840850829,-1.2126219222565653,-1.1774821631857166,-1.1376776777771425,-1.1035086490206674,-1.076771554934948,-1.06643922069347,-1.0372533419197414,-1.0213458851165302,-1.01407523504058,-1.011581952363286,-1.124772436635764,-1.092826844358326,-1.052241841616144,-1.0183129862661249,-0.9982073112898152,-0.9936651817548164,-0.9680945540924836,-0.9574426480632356,-0.9617018019520136,-0.9669394522305956,,,,,,,,
2010-09-30,2.721045396597021,3.587333874547214,3.5001554452949963,2.4699960370522462,5.639251064604457,7.039835619339345,-1.8306404633159028,-1.8556702072217943,-1.8468689481499752,-1.8179943805971284,-1.807192694143475,-1.8023077740941915,-1.78740749544545,-1.8026764192178544,-1.81524882144098,-1.8171727720548536,-1.7389026318098817,-1.7340715578255868,-1.7142477648986638,-1.6880658698959434,-1.6644477349374602,-1.650721312711635,-1.6272856869713133,-1.6259194789273927,-1.616077850207048,-1.6059807162224295,-1.6419354063296585,-1.6192005360951518,-1.592793257111093,-1.5676459776701532,-1.5372923806177696,-1.5193000751115184,-1.4913343543183513,-1.4795106097523854,-1.4580695903514782,-1.4434934239859585,-1.541842646269341,-1.5103762040143376,-1.480591039901355,-1.4553131611364056,-1.4224781703144291,-1.403324021059618,-1.3734822622146972,-1.3551355901786837,-1.3286927785399183,-1.3141183940527004,-1.4402965793955695,-1.4070123554480467,-1.376192229540508,-1.3499543407394488,-1.3176815173714291,-1.2995580794453525,-1.26969738852256,-1.2475057289456828,-1.2204714680082842,-1.2089135113023053,-1.3385784158438068,-1.3086014481983277,-1.27847284061559,-1.2506803315852442,-1.2211826900516944,-1.2056879417673485,-1.1771650723675329,-1.1530481497711893,-1.1285920539279082,-1.1222929896077536,-1.237638384493455,-1.2147016265548436,-1.1865426501061282,-1.156768579066049,-1.1316730252464846,-1.1200007208387166,-1.09384255767528,-1.0692361020515757,-1.0497782291000588,-1.0505530418770106,-1.1381591158711952,-1.1249261995288344,-1.0996840003359023,-1.0676232325165531,-1.048133428781152,-1.04119307343462,-1.0182003221739613,-0.9942171797652202,-0.9817044922633013,-0.9911307342243656,-1.0406138200332924,-1.0389350690664372,-1.017309455356647,-0.9827465969312504,-0.9697546972218064,-0.9682502229585414,-0.9490634359840928,-0.9265933368273612,-0.922665795505988,-0.942198456481984,,,,,,,,
2010-10-01,2.7277940031388064,3.6065842113871054,3.510885519639704,2.479852231040729,5.634907453367499,7.044242299432293,-1.900333411440401,-1.908390142552343,-1.8843146210895645,-1.8578850788855936,-1.8470427022230207,-1.8416756179654896,-1.8152639531146235,-1.8185253593081667,-1.8399384778748111,-1.8515340129147888,-1.802386883938978,-1.787386046866693,-1.757311712356894,-1.7262927305614852,-1.699274998304097,-1.68365425877107,-1.6513287969876609,-1.6434973157616823,-1.6390449361521355,-1.6299577238934704,-1.7050255213511425,-1.6741581762789128,-1.6397112681697557,-1.6056099268026944,-1.5696955463025453,-1.5488715498492356,-1.513093909569795,-1.498382946143761,-1.4801351775316678,-1.462467742972278,-1.608900193295795,-1.5676951609064669,-1.5300845735825104,-1.4939918514855428,-1.454228960340886,-1.4315766550245337,-1.3939517632939948,-1.3750371608562044,-1.3503413976354566,-1.3311464670166064,-1.514471945384739,-1.467178544477789,-1.4273168713816544,-1.3900371097626094,-1.3500333918861238,-1.327923438978863,-1.2895630552479287,-1.268263811461201,-1.2420210366281803,-1.2259836975497478,-1.422054656045504,-1.3719356803560003,-1.3305204986968429,-1.2926551566114943,-1.2550480094124874,-1.2352124199958072,-1.1969245669904884,-1.174544979672333,-1.1502694563713465,-1.1408482789594956,-1.3318502038897788,-1.281406322573179,-1.2389762632134054,-1.200979933776553,-1.1677306633780016,-1.1514759436449726,-1.1138715646994883,-1.091388663434336,-1.0717572422450503,-1.0717431502136343,-1.2439765434468983,-1.19511837138319,-1.1520926932300566,-1.114311630563858,-1.0868972131478427,-1.0752354861872402,-1.038792254535255,-1.0169655515924991,-1.0041266428922586,-1.015948873168884,-1.1584896291103264,-1.112669902061784,-1.0693769829428317,-1.0320762394075913,-1.0116186217710934,-1.0053519086702356,-0.970454317944752,-0.9498935912250378,-0.9456527205272516,-0.9715639635089608,,,,,,,,
2010-10-04,2.711769940950616,3.6114745144694416,3.47650273191062,2.4541810838089626,5.621078172524983,7.036174878626727,-1.8609226747550829,-1.8600957656765071,-1.8350551164547144,-1.818673057859844,-1.8149912202748328,-1.812227089130913,-1.796385992058191,-1.80222484662617,-1.8260895806584632,-1.833064055832584,-1.7598745122773196,-1.7406897246917352,-1.7149353457045706,-1.6895802009703715,-1.6696907636073193,-1.6570669755311758,-1.6315387034219546,-1.6262058303616265,-1.6246174820159591,-1.6137406147250644,-1.663417035629878,-1.6303794984520086,-1.6033484365798392,-1.5721448721594198,-1.542969183271187,-1.5251648628209895,-1.4940220706399947,-1.481696257293491,-1.4662082463350563,-1.4475823704962505,-1.5711752111242827,-1.5277414438797818,-1.4990444782094932,-1.4642637769042022,-1.4306224876716356,-1.4107789839100628,-1.376675138370141,-1.3599872302459652,-1.3375882866200246,-1.3170925528595647,-1.4828149094509595,-1.4316703940317146,-1.401038819607554,-1.3643636161863844,-1.3297296719322715,-1.3100689423880516,-1.274847725380374,-1.2555788183477583,-1.2309195923706326,-1.2124539501522782,-1.3980377652738682,-1.3412906077040014,-1.3085410815256622,-1.271236327163961,-1.2381785289901723,-1.2203392516093263,-1.1853494692585345,-1.1647764930540898,-1.141195481951474,-1.1276354689067756,-1.316576676736059,-1.2558958746352682,-1.220906528583522,-1.1839337827097516,-1.1543921218605675,-1.1396252752837213,-1.1058970832045971,-1.084979987943432,-1.065031688719264,-1.0586961968514772,-1.2381918953927955,-1.1749080164537715,-1.1376018362302842,-1.101697922894348,-1.077161925544736,-1.066450933452114,-1.0348007997928437,-1.014291251824081,-1.000042064349265,-1.0029496794952382,-1.1626676431189893,-1.0978473896890808,-1.0581804146274143,-1.0239129076963138,-1.0055413119798196,-0.9996791823112836,-0.9707756365692232,-0.951283754935807,-0.944489557313012,-0.9585140263346924,,,,,,,,
2010-10-05,2.736916206781322,3.628277175797884,3.49021812740644,2.4732894304478097,5.659004749874549,7.056821626900032,-1.9664160226088665,-1.9638131107038392,-1.934257627504367,-1.8933320228531043,-1.8792720514013392,-1.8746781466533944,-1.840345880044897,-1.8394615010073485,-1.848800759051001,-1.8620207140942548,-1.8558429468493851,-1.82530507456182,-1.7917971816837983,-1.7498436333829854,-1.7201441661677503,-1.704268377635877,-1.666818457688587,-1.6556830100865765,-1.6446467335051849,-1.6368870119241512,-1.7478372703132672,-1.6992516354230518,-1.663429106254071,-1.6208329994140862,-1.5832110715281644,-1.5617551046721383,-1.52278543115398,-1.5057900893463587,-1.48402140003015,-1.4668234060301797,-1.6427633803270163,-1.5833911073860445,-1.5463943316680115,-1.50342308494951,-1.4630696008189463,-1.4397339004247112,-1.4002623375243406,-1.3801370618647857,-1.3534172701117797,-1.3334175678136393,-1.54082265184919,-1.4760396823253636,-1.438682720324246,-1.39552733156356,-1.356077347956519,-1.3334168953235856,-1.2941411789533108,-1.2727230108881653,-1.2448778493413568,-1.226427818915505,-1.4421014476613068,-1.3759089687501929,-1.338783756694583,-1.2955836779102656,-1.2596620333441826,-1.2395292400013322,-1.2009564607088992,-1.179561232553876,-1.1533281198630874,-1.1395970414694536,-1.3466065519445605,-1.2819903907853252,-1.2455330965875142,-1.2023918578346031,-1.171939446040605,-1.1557322577850748,-1.1182493257525006,-1.0978696047287029,-1.0753398675682486,-1.0688505961460997,-1.2542909167916054,-1.1934790353318785,-1.1580138839605758,-1.115009300116503,-1.091488004167778,-1.080297753886323,-1.0442124577204994,-1.025630995266196,-1.0084957407014967,-1.0114154782061666,-1.165072150729759,-1.1097218137527711,-1.0754909310324088,-1.0326819923534645,-1.0172086944978307,-1.0119127077908074,-0.9774789847651906,-0.961337664572739,-0.9510343778828424,-0.9653488311069288,,,,,,,,
2010-10-06,2.7602630725491446,3.635570972705536,3.478954402218891,2.49123657348287,5.658241027685823,7.056149421697016,-1.9786571450661377,-2.005568233225413,-1.9644113305855448,-1.9010825089054215,-1.8807559060231092,-1.8729913765979125,-1.8364876892806796,-1.8377376283163207,-1.8611560254356287,-1.8779906923935683,-1.866196605890723,-1.8500733854442408,-1.8126295037405689,-1.7584159104629369,-1.7243575109316158,-1.705581910749311,-1.6657356790757536,-1.6564870738100923,-1.6518336719850673,-1.645302732525204,-1.7605996622578073,-1.7155103449890727,-1.6799888573082746,-1.6307254972154328,-1.5897127804193525,-1.565559306392458,-1.5239946099489163,-1.5084669292714536,-1.48874061881695,-1.4718050754355791,-1.661010016369634,-1.596903708745156,-1.56210854847689,-1.5149626600880262,-1.4715704072563964,-1.445718776521196,-1.403474989957778,-1.384298094377264,-1.357246206429471,-1.3372487127246573,-1.5667286092196635,-1.4908650653719568,-1.4559592481954249,-1.4089312360867527,-1.3663777646802864,-1.3413844663366707,-1.2991768124260048,-1.2781215537945736,-1.2488526494041925,-1.2305807436897669,-1.477176608047618,-1.3949824647534732,-1.3593586772423851,-1.3109963169142227,-1.2716190571315504,-1.2493494464390753,-1.2076995264117183,-1.1860332805388565,-1.1581961927421578,-1.145143528579715,-1.391868778420014,-1.3074778920629644,-1.270682551174397,-1.2199076861223426,-1.185447390364654,-1.1673188033465691,-1.1266259402109835,-1.1053027595052056,-1.0816846712923425,-1.0766555888553924,-1.310393914766842,-1.2270028966221764,-1.1886891906431662,-1.1346876652105653,-1.10646682878096,-1.0935939768662435,-1.054176934930342,-1.0339469005094368,-1.0168048746487517,-1.0222412508575442,-1.232400185957325,-1.1525104706908127,-1.11240805010877,-1.0545570799421418,-1.0335965685146489,-1.026882878467865,-0.9890056214672704,-0.9704814813488108,-0.9617399653628936,-0.979918443638615,,,,,,,,
2010-10-07,2.769101398588972,3.6260008878220167,3.4950489224120105,2.47740357196685,5.658345681647594,7.054501470262172,-1.9540515223812784,-1.924755678167871,-1.897301370764726,-1.855398965613756,-1.842111681606997,-1.8400472954348623,-1.81545417967997,-1.819273564036689,-1.833972727270022,-1.8516155237616616,-1.8470252686016984,-1.8015090473199915,-1.7712596467324442,-1.7265775855325114,-1.6979214484896423,-1.683145112568895,-1.6502393917522251,-1.6422980029970309,-1.6338833114575335,-1.627097170694659,-1.7446681057760365,-1.6871760232161868,-1.6550866657624457,-1.6084763302892169,-1.571572603436574,-1.5501017952384255,-1.5122236652173633,-1.4970330161472647,-1.47595302927994,-1.458026643443222,-1.646667955506666,-1.5804301248539323,-1.547197716795351,-1.499278565085537,-1.4590960456496511,-1.4349686331320146,-1.394286080837666,-1.3746874492727394,-1.3472684171878928,-1.3258732951667476,-1.5527296621447046,-1.4802306871629227,-1.4463720651589278,-1.3976039148068322,-1.357715700255786,-1.3337849442952092,-1.29179849757091,-1.2697167200873043,-1.2401670009689916,-1.2203497714088694,-1.462577425724731,-1.3857452455146897,-1.3516485093926736,-1.3023781126866991,-1.2654136332072226,-1.243780609130149,-1.2015834625681827,-1.1783998386843708,-1.1497359546972503,-1.13518404705754,-1.3759555111722757,-1.296296711482421,-1.2622559909378868,-1.212748100898415,-1.1806768768373157,-1.1629422793220414,-1.1213655466803687,-1.0981197431456646,-1.0726438796540818,-1.0663026708844197,-1.2926279393309896,-1.211326390616105,-1.1775660133510626,-1.128024717276897,-1.1023418416682231,-1.0897607743517157,-1.0494598451687551,-1.0269671000777834,-1.0065348017067302,-1.0109441828729873,-1.2123776029316926,-1.130367451252032,-1.0970591221741564,-1.0476428599248129,-1.0294943899068727,-1.0230758120173014,-0.9845843571324716,-0.963507418933666,-0.9496881683334556,-0.967185455608066,,,,,,,,
2010-10-08,2.773201034738215,3.620672880556585,3.5129593641404817,2.532418219125547,5.675112044362088,7.060605113076348,-1.9649113135291465,-1.9646316679690004,-1.9440926706185109,-1.9012313463418988,-1.8896580905222955,-1.8850411449576967,-1.8496339143835008,-1.8525163850478488,-1.874937736682697,-1.8883636902673533,-1.879079291153347,-1.839508239720406,-1.809204852305419,-1.7609708626768037,-1.7315895320745844,-1.7142198444272407,-1.674502037250821,-1.665750182719796,-1.6598097319668872,-1.6504833031994823,-1.7851603298176193,-1.7214317081766644,-1.6859461840089465,-1.6344112255559404,-1.5957994486860565,-1.5721148019378854,-1.5301460049614817,-1.51417486248737,-1.4925124028199843,-1.4734196719493686,-1.685850311668742,-1.6096841106378688,-1.5722807857154095,-1.518900982951367,-1.476857775940135,-1.451036398698437,-1.4081209309731575,-1.387637107917879,-1.3576662799307402,-1.3360973840104375,-1.5833773534720854,-1.5036466603921048,-1.466676922237213,-1.4125007267775571,-1.3711062648260668,-1.3460392848531797,-1.3030687546642403,-1.2798697961843906,-1.2464103554093116,-1.2270910413468918,-1.479499793391808,-1.4027833697851555,-1.3679522125624526,-1.313748395331745,-1.2759627030962994,-1.253755042768638,-1.211377316709244,-1.186733823286807,-1.1531812381802062,-1.139546285461311,-1.375553455949552,-1.3066276373599983,-1.2751741244323294,-1.2215139941390454,-1.1895363412431803,-1.1717863425768422,-1.1304968371099429,-1.1053541265944635,-1.0742659304984583,-1.0690638234172676,-1.2725194557390724,-1.21477126729097,-1.1875936210752618,-1.1349057294801876,-1.1104011213683185,-1.0983667561272177,-1.0585613555626636,-1.0336542327652745,-1.0070718584705296,-1.0126888860910328,-1.1710946163263158,-1.126855462867969,-1.1045995223861598,-1.053207154700005,-1.0374548665225738,-1.0321576477610603,-0.9941651604246616,-0.9700872726385624,-0.9497260027555628,-0.9683799653820964,,,,,,,,
2010-10-11,2.763812826467672,3.631300657808012,3.511479765032753,2.5355126246922883,5.679353160733027,7.060751006394264,-2.0167685610158466,-1.966943853629036,-1.9459914598884929,-1.9016446558118212,-1.896532697484184,-1.892684072853292,-1.8593379691787328,-1.862732613071025,-1.871199501580189,-1.882962190178856,-1.9006932572629145,-1.8396131301387624,-1.8152883541738347,-1.767605336047771,-1.7435580279589835,-1.7264890276657816,-1.6869134049915022,-1.6769345952889472,-1.662896912682111,-1.652959891717263,-1.7947065023440842,-1.7237178321083173,-1.6964190591545247,-1.6452065737807977,-1.6107402748528843,-1.586858246154644,-1.543788042163591,-1.5261799292903482,-1.5009138493944796,-1.4817539775320792,-1.697075400862151,-1.6172079820406031,-1.5872397552957174,-1.5323990241630192,-1.49336211677176,-1.4668758033014135,-1.422056011317708,-1.4003826658770695,-1.370613725680291,-1.3493525191996656,-1.6064819877199554,-1.518546731529953,-1.486149371318156,-1.4276426272622968,-1.3881901217939816,-1.3620277615745129,-1.3166527674052866,-1.293311523863438,-1.2634995864689411,-1.244827766183362,-1.5219003628169112,-1.4265518575766405,-1.3919200807473775,-1.3297498340162974,-1.292911028234195,-1.2692047113680325,-1.2241389026136655,-1.2008485147877903,-1.174211923506994,-1.1615975228116495,-1.4425161910246846,-1.340294119918193,-1.3035892362525212,-1.237784946596038,-1.205812648568745,-1.1861737281909788,-1.142072265575937,-1.1201320860344497,-1.0991650446774546,-1.095435371929106,-1.3676721627859487,-1.2590296301580732,-1.2203878136717246,-1.1509970648356658,-1.1255921248031473,-1.111277311627062,-1.0686568215313217,-1.0490950497585665,-1.0358540182574505,-1.043513108390353,-1.2968299744176437,-1.1821534265664388,-1.1416914942713663,-1.0687740076697083,-1.051235027294977,-1.0432514376521391,-1.0025336727307843,-0.986197349496013,-0.982472005049962,-1.0038953245763649,,,,,,,,
